Timestamp,season,period,period_type,solar_efficiency,demand,start_battery_level,end_battery_level,solar_generation,from_solar,from_battery,from_grid,to_battery,to_grid,ELEC generation,ELEC delivery,ELEC other,generation credit,delivery credit,bonus credit,ELEC generation cost,ELEC generation credit,ELEC delivery cost,ELEC delivery credit,ELEC bonus credit,ELEC other cost,ELEC grid cost,month,hour,day,yyyymm,ymd
2034-07-30 00:00:00,summer,summer off peak,off peak,0.9607123735028101,1.1211,15.0,13.8789,0.0,0.0,1.1211,0.0,0.0,0.0,0.2551645098342241,0.23188026723245853,0.0839446533977193,0.07657,0.00927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.640136250493641,8,0,1,2024-08,2024-08-01
2034-07-30 01:00:00,summer,summer off peak,off peak,0.9607123735028101,1.1531,13.8789,12.7258,0.0,0.0,1.1531,0.0,0.0,0.0,0.2551645098342241,0.23188026723245853,0.0839446533977193,0.07415,0.00851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6584079122685019,8,1,1,2024-08,2024-08-01
2034-07-30 02:00:00,summer,summer off peak,off peak,0.9607123735028101,1.0261,12.7258,11.6997,0.0,0.0,1.0261,0.0,0.0,0.0,0.2551645098342241,0.23188026723245853,0.0839446533977193,0.07067,0.00787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5858922545995229,8,2,1,2024-08,2024-08-01
2034-07-30 03:00:00,summer,summer off peak,off peak,0.9607123735028101,0.9369,11.6997,10.7628,0.0,0.0,0.9369,0.0,0.0,0.0,0.2551645098342241,0.23188026723245853,0.0839446533977193,0.06972,0.00772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5349599974020982,8,3,1,2024-08,2024-08-01
2034-07-30 04:00:00,summer,summer off peak,off peak,0.9607123735028101,0.2966,10.7628,10.4662,0.0,0.0,0.2966,0.0,0.0,0.0,0.2551645098342241,0.23188026723245853,0.0839446533977193,0.06898,0.00756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1693554650757416,8,4,1,2024-08,2024-08-01
2034-07-30 05:00:00,summer,summer off peak,off peak,0.9607123735028101,0.8032,10.4662,9.663,0.0,0.0,0.8032,0.0,0.0,0.0,0.2551645098342241,0.23188026723245853,0.0839446533977193,0.06856,0.00754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45861871054900766,8,5,1,2024-08,2024-08-01
2034-07-30 06:00:00,summer,summer off peak,off peak,0.9607123735028101,1.0509,9.663,8.6121,0.0,0.0,1.0509,0.0,0.0,0.0,0.2551645098342241,0.23188026723245853,0.0839446533977193,0.06769,0.00745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60005279247504,8,6,1,2024-08,2024-08-01
2034-07-30 07:00:00,summer,summer off peak,off peak,0.9607123735028101,1.0842,8.6121,7.5279,0.0,0.0,1.0842,0.0,0.0,0.0,0.2551645098342241,0.23188026723245853,0.0839446533977193,0.02816,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190667405095046,8,7,1,2024-08,2024-08-01
2034-07-30 08:00:00,summer,summer off peak,off peak,0.9607123735028101,1.034,7.5279,6.4939,0.0,0.0,1.034,0.0,0.0,0.0,0.2551645098342241,0.23188026723245853,0.0839446533977193,0.02182,0.00238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5904030711001916,8,8,1,2024-08,2024-08-01
2034-07-30 09:00:00,summer,summer off peak,off peak,0.9607123735028101,0.9856,6.4939,5.5083,0.0,0.0,0.9856,0.0,0.0,0.0,0.2551645098342241,0.23188026723245853,0.0839446533977193,0.02164,0.00346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5627671826657146,8,9,1,2024-08,2024-08-01
2034-07-30 10:00:00,summer,summer off peak,off peak,0.9607123735028101,2.1351,5.5083,8.284361653346366,4.911161653346365,2.1351,0.0,0.0,2.7760616533463653,0.0,0.2551645098342241,0.23188026723245853,0.0839446533977193,0.02169,0.00356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2191195329845446,8,10,1,2024-08,2024-08-01
2034-07-30 11:00:00,summer,summer off peak,off peak,0.9607123735028101,1.106,8.284361653346366,12.773550516626731,5.595188863280366,1.106,0.0,0.0,4.489188863280366,0.0,0.2551645098342241,0.23188026723245853,0.0839446533977193,0.02377,0.00426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6315143100936287,8,11,1,2024-08,2024-08-01
2034-07-30 12:00:00,summer,summer off peak,off peak,0.9607123735028101,8.5343,12.773550516626731,10.211038630320198,5.971788113693467,5.971788113693467,2.562511886306533,0.0,0.0,0.0,0.2551645098342241,0.23188026723245853,0.0839446533977193,0.02364,0.00432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.872995096412345,8,12,1,2024-08,2024-08-01
2034-07-30 13:00:00,summer,summer off peak,off peak,0.9607123735028101,8.3484,10.211038630320198,7.872855238953779,6.010216608633581,6.010216608633581,2.338183391366419,0.0,0.0,0.0,0.2551645098342241,0.23188026723245853,0.0839446533977193,0.01849,0.00377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.766848161289013,8,13,1,2024-08,2024-08-01
2034-07-30 14:00:00,summer,summer off peak,off peak,0.9607123735028101,5.7555,7.872855238953779,7.843200985030528,5.7258457460767485,5.7258457460767485,0.02965425392325116,0.0,0.0,0.0,0.2551645098342241,0.23188026723245853,0.0839446533977193,0.01782,0.00591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2863296670378657,8,14,1,2024-08,2024-08-01
2034-07-30 15:00:00,summer,summer part peak,part peak,0.9607123735028101,0.3669,7.843200985030528,12.571919414089432,5.095618429058905,0.3669,0.0,0.0,4.728718429058905,0.0,0.3219235270840414,0.24902149605181298,0.0839446533977193,0.01487,0.01021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2402790223201682,8,15,1,2024-08,2024-08-01
2034-07-30 16:00:00,summer,summer peak,peak,0.9607123735028101,1.015099,12.571919414089432,15.668669372681459,4.111848958592026,1.015099,0.0,0.0,3.096749958592026,0.0,0.4686305381622984,0.3419364298161375,0.0839446533977193,0.01815,0.0212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9080178523473137,8,16,1,2024-08,2024-08-01
2034-07-30 17:00:00,summer,summer peak,peak,0.9607123735028101,0.9717,15.668669372681459,17.48687810533362,2.7899087326521608,0.9717,0.0,0.0,1.8182087326521608,0.0,0.4686305381622984,0.3419364298161375,0.0839446533977193,0.03384,0.19555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8691969424912099,8,17,1,2024-08,2024-08-01
2034-07-30 18:00:00,summer,summer peak,peak,0.9607123735028101,0.5301,17.48687810533362,18.240289836333375,1.2835117309997541,0.5301,0.0,0.0,0.7534117309997541,0.0,0.4686305381622984,0.3419364298161375,0.0839446533977193,0.08855,0.22416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47418061049149984,8,18,1,2024-08,2024-08-01
