Timestamp,season,period,period_type,solar_efficiency,demand,start_battery_level,end_battery_level,solar_generation,from_solar,from_battery,from_grid,to_battery,to_grid,month,hour,day,yyyymm,ymd
2028-07-31 00:00:00,summer,summer off peak,off peak,0.984095744256,1.1211,15.0,13.8789,0.0,0.0,1.1211,0.0,0.0,0.0,8,0,1,2024-08,2024-08-01
2028-07-31 01:00:00,summer,summer off peak,off peak,0.984095744256,1.1531,13.8789,12.7258,0.0,0.0,1.1531,0.0,0.0,0.0,8,1,1,2024-08,2024-08-01
2028-07-31 02:00:00,summer,summer off peak,off peak,0.984095744256,1.0261,12.7258,11.6997,0.0,0.0,1.0261,0.0,0.0,0.0,8,2,1,2024-08,2024-08-01
2028-07-31 03:00:00,summer,summer off peak,off peak,0.984095744256,0.9369,11.6997,10.7628,0.0,0.0,0.9369,0.0,0.0,0.0,8,3,1,2024-08,2024-08-01
2028-07-31 04:00:00,summer,summer off peak,off peak,0.984095744256,0.2966,10.7628,10.4662,0.0,0.0,0.2966,0.0,0.0,0.0,8,4,1,2024-08,2024-08-01
2028-07-31 05:00:00,summer,summer off peak,off peak,0.984095744256,0.8032,10.4662,9.663,0.0,0.0,0.8032,0.0,0.0,0.0,8,5,1,2024-08,2024-08-01
2028-07-31 06:00:00,summer,summer off peak,off peak,0.984095744256,1.0509,9.663,8.6121,0.0,0.0,1.0509,0.0,0.0,0.0,8,6,1,2024-08,2024-08-01
2028-07-31 07:00:00,summer,summer off peak,off peak,0.984095744256,1.0842,8.6121,7.5279,0.0,0.0,1.0842,0.0,0.0,0.0,8,7,1,2024-08,2024-08-01
2028-07-31 08:00:00,summer,summer off peak,off peak,0.984095744256,1.034,7.5279,6.4939,0.0,0.0,1.034,0.0,0.0,0.0,8,8,1,2024-08,2024-08-01
2028-07-31 09:00:00,summer,summer off peak,off peak,0.984095744256,0.9856,6.4939,5.5083,0.0,0.0,0.9856,0.0,0.0,0.0,8,9,1,2024-08,2024-08-01
2028-07-31 10:00:00,summer,summer off peak,off peak,0.984095744256,2.1351,5.5083,8.380279146774528,5.007079146774528,2.1351,0.0,0.0,2.8719791467745277,0.0,8,10,1,2024-08,2024-08-01
2028-07-31 11:00:00,summer,summer off peak,off peak,0.984095744256,1.106,8.380279146774528,12.966288931551233,5.692009784776705,1.106,0.0,0.0,4.586009784776705,0.0,8,11,1,2024-08,2024-08-01
2028-07-31 12:00:00,summer,summer off peak,off peak,0.984095744256,8.5343,12.966288931551233,10.454654886397954,6.02266595484672,6.02266595484672,2.51163404515328,0.0,0.0,0.0,8,12,1,2024-08,2024-08-01
2028-07-31 13:00:00,summer,summer off peak,off peak,0.984095744256,8.3484,10.454654886397954,8.128920841244675,6.02266595484672,6.02266595484672,2.32573404515328,0.0,0.0,0.0,8,13,1,2024-08,2024-08-01
2028-07-31 14:00:00,summer,summer off peak,off peak,0.984095744256,5.7555,8.128920841244675,8.06543062602138,5.692009784776705,5.692009784776705,0.06349021522329501,0.0,0.0,0.0,8,14,1,2024-08,2024-08-01
2028-07-31 15:00:00,summer,summer part peak,part peak,0.984095744256,0.3669,8.06543062602138,12.7371008366121,5.03857021059072,0.3669,0.0,0.0,4.67167021059072,0.0,8,15,1,2024-08,2024-08-01
2028-07-31 16:00:00,summer,summer peak,peak,0.984095744256,1.015099,12.7371008366121,15.768603536992773,4.0466017003806725,1.015099,0.0,0.0,3.0315027003806723,0.0,8,16,1,2024-08,2024-08-01
2028-07-31 17:00:00,summer,summer peak,peak,0.984095744256,0.9717,15.768603536992773,17.536626089001476,2.7397225520087036,0.9717,0.0,0.0,1.7680225520087036,0.0,8,17,1,2024-08,2024-08-01
2028-07-31 18:00:00,summer,summer peak,peak,0.984095744256,0.5301,17.536626089001476,18.266168641649156,1.25964255264768,0.5301,0.0,0.0,0.72954255264768,0.0,8,18,1,2024-08,2024-08-01
2028-07-31 19:00:00,summer,summer peak,peak,0.984095744256,0.3788,18.266168641649156,10.462987790500357,0.1968191488512,0.0,0.0,0.3788,0.1968191488512,8.0,8,19,1,2024-08,2024-08-01
2028-07-31 20:00:00,summer,summer peak,peak,0.984095744256,0.4274,10.462987790500357,10.035587790500356,0.0,0.0,0.4274,0.0,0.0,0.0,8,20,1,2024-08,2024-08-01
2028-07-31 21:00:00,summer,summer part peak,part peak,0.984095744256,0.3278,10.035587790500356,9.707787790500356,0.0,0.0,0.3278,0.0,0.0,0.0,8,21,1,2024-08,2024-08-01
2028-07-31 22:00:00,summer,summer part peak,part peak,0.984095744256,0.4506,9.707787790500356,9.257187790500357,0.0,0.0,0.4506,0.0,0.0,0.0,8,22,1,2024-08,2024-08-01
2028-07-31 23:00:00,summer,summer part peak,part peak,0.984095744256,0.3911,9.257187790500357,8.866087790500357,0.0,0.0,0.3911,0.0,0.0,0.0,8,23,1,2024-08,2024-08-01
2028-08-01 00:00:00,summer,summer off peak,off peak,0.984095744256,1.0646,8.866087790500357,7.801487790500357,0.0,0.0,1.0646,0.0,0.0,0.0,8,0,2,2024-08,2024-08-02
2028-08-01 01:00:00,summer,summer off peak,off peak,0.984095744256,1.0669,7.801487790500357,6.734587790500356,0.0,0.0,1.0669,0.0,0.0,0.0,8,1,2,2024-08,2024-08-02
2028-08-01 02:00:00,summer,summer off peak,off peak,0.984095744256,0.9792,6.734587790500356,5.7553877905003565,0.0,0.0,0.9792,0.0,0.0,0.0,8,2,2,2024-08,2024-08-02
2028-08-01 03:00:00,summer,summer off peak,off peak,0.984095744256,0.9718,5.7553877905003565,4.7835877905003565,0.0,0.0,0.9718,0.0,0.0,0.0,8,3,2,2024-08,2024-08-02
2028-08-01 04:00:00,summer,summer off peak,off peak,0.984095744256,0.3606,4.7835877905003565,4.422987790500357,0.0,0.0,0.3606,0.0,0.0,0.0,8,4,2,2024-08,2024-08-02
2028-08-01 05:00:00,summer,summer off peak,off peak,0.984095744256,0.769,4.422987790500357,3.6539877905003566,0.0,0.0,0.769,0.0,0.0,0.0,8,5,2,2024-08,2024-08-02
2028-08-01 06:00:00,summer,summer off peak,off peak,0.984095744256,1.0554,3.6539877905003566,2.598587790500357,0.0,0.0,1.0554,0.0,0.0,0.0,8,6,2,2024-08,2024-08-02
2028-08-01 07:00:00,summer,summer off peak,off peak,0.984095744256,0.9935,2.598587790500357,2.0,0.0,0.0,0.5985877905003569,0.3949122094996431,0.0,0.0,8,7,2,2024-08,2024-08-02
2028-08-01 08:00:00,summer,summer off peak,off peak,0.984095744256,1.0579,2.0,2.0,0.0,0.0,0.0,1.0579,0.0,0.0,8,8,2,2024-08,2024-08-02
2028-08-01 09:00:00,summer,summer off peak,off peak,0.984095744256,1.0297,2.0,2.0,0.0,0.0,0.0,1.0297,0.0,0.0,8,9,2,2024-08,2024-08-02
2028-08-01 10:00:00,summer,summer off peak,off peak,0.984095744256,2.1333,2.0,4.810797019142144,4.944097019142144,2.1333,0.0,0.0,2.810797019142144,0.0,8,10,2,2024-08,2024-08-02
2028-08-01 11:00:00,summer,summer off peak,off peak,0.984095744256,1.0949,4.810797019142144,9.36067020819456,5.644773189052415,1.0949,0.0,0.0,4.549873189052415,0.0,8,11,2,2024-08,2024-08-02
2028-08-01 12:00:00,summer,summer off peak,off peak,0.984095744256,9.143,9.36067020819456,6.240336163041278,6.02266595484672,6.02266595484672,3.120334045153281,0.0,0.0,0.0,8,12,2,2024-08,2024-08-02
2028-08-01 13:00:00,summer,summer off peak,off peak,0.984095744256,5.7621,6.240336163041278,6.540265947658238,6.06202978461696,5.7621,0.0,0.0,0.2999297846169595,0.0,8,13,2,2024-08,2024-08-02
2028-08-01 14:00:00,summer,summer off peak,off peak,0.984095744256,0.5581,6.540265947658238,11.768648923883518,5.78648297622528,0.5581,0.0,0.0,5.22838297622528,0.0,8,14,2,2024-08,2024-08-02
2028-08-01 15:00:00,summer,summer part peak,part peak,0.984095744256,0.4034,11.768648923883518,16.506165091876863,5.140916167993344,0.4034,0.0,0.0,4.737516167993345,0.0,8,15,2,2024-08,2024-08-02
2028-08-01 16:00:00,summer,summer peak,peak,0.984095744256,0.9567,16.506165091876863,19.674794451798014,4.125329359921152,0.9567,0.0,0.0,3.168629359921152,0.0,8,16,2,2024-08,2024-08-02
2028-08-01 17:00:00,summer,summer peak,peak,0.984095744256,0.8831,19.674794451798014,21.578653599531005,2.786959147732992,0.8831,0.0,0.0,1.903859147732992,0.0,8,17,2,2024-08,2024-08-02
2028-08-01 18:00:00,summer,summer peak,peak,0.984095744256,0.4274,21.578653599531005,22.426641684086782,1.2753880845557761,0.4274,0.0,0.0,0.8479880845557761,0.0,8,18,2,2024-08,2024-08-02
2028-08-01 19:00:00,summer,summer peak,peak,0.984095744256,0.3203,22.426641684086782,14.615588066983936,0.18894638289715202,0.0,0.0,0.3203,0.18894638289715202,8.0,8,19,2,2024-08,2024-08-02
2028-08-01 20:00:00,summer,summer peak,peak,0.984095744256,0.4062,14.615588066983936,14.209388066983935,0.0,0.0,0.4062,0.0,0.0,0.0,8,20,2,2024-08,2024-08-02
2028-08-01 21:00:00,summer,summer part peak,part peak,0.984095744256,0.3956,14.209388066983935,14.209388066983935,0.0,0.0,0.0,0.3956,0.0,0.0,8,21,2,2024-08,2024-08-02
2028-08-01 22:00:00,summer,summer part peak,part peak,0.984095744256,0.4384,14.209388066983935,13.770988066983936,0.0,0.0,0.4384,0.0,0.0,0.0,8,22,2,2024-08,2024-08-02
2028-08-01 23:00:00,summer,summer part peak,part peak,0.984095744256,0.3808,13.770988066983936,13.390188066983935,0.0,0.0,0.3808,0.0,0.0,0.0,8,23,2,2024-08,2024-08-02
2028-08-02 00:00:00,summer,summer off peak,off peak,0.984095744256,1.0285,13.390188066983935,12.361688066983936,0.0,0.0,1.0285,0.0,0.0,0.0,8,0,3,2024-08,2024-08-03
2028-08-02 01:00:00,summer,summer off peak,off peak,0.984095744256,1.0905,12.361688066983936,11.271188066983935,0.0,0.0,1.0905,0.0,0.0,0.0,8,1,3,2024-08,2024-08-03
2028-08-02 02:00:00,summer,summer off peak,off peak,0.984095744256,1.0804,11.271188066983935,10.190788066983934,0.0,0.0,1.0804,0.0,0.0,0.0,8,2,3,2024-08,2024-08-03
2028-08-02 03:00:00,summer,summer off peak,off peak,0.984095744256,1.0741,10.190788066983934,9.116688066983935,0.0,0.0,1.0741,0.0,0.0,0.0,8,3,3,2024-08,2024-08-03
2028-08-02 04:00:00,summer,summer off peak,off peak,0.984095744256,0.3574,9.116688066983935,8.759288066983935,0.0,0.0,0.3574,0.0,0.0,0.0,8,4,3,2024-08,2024-08-03
2028-08-02 05:00:00,summer,summer off peak,off peak,0.984095744256,0.7982,8.759288066983935,7.961088066983935,0.0,0.0,0.7982,0.0,0.0,0.0,8,5,3,2024-08,2024-08-03
2028-08-02 06:00:00,summer,summer off peak,off peak,0.984095744256,0.9817,7.961088066983935,6.979388066983935,0.0,0.0,0.9817,0.0,0.0,0.0,8,6,3,2024-08,2024-08-03
