Timestamp,season,period,period_type,solar_efficiency,demand,start_battery_level,end_battery_level,solar_generation,from_solar,from_battery,from_grid,to_battery,to_grid,month,hour,day,yyyymm,ymd
2033-07-30 00:00:00,summer,summer off peak,off peak,0.9645706561273194,1.1211,15.0,13.8789,0.0,0.0,1.1211,0.0,0.0,0.0,8,0,1,2024-08,2024-08-01
2033-07-30 01:00:00,summer,summer off peak,off peak,0.9645706561273194,1.1531,13.8789,12.7258,0.0,0.0,1.1531,0.0,0.0,0.0,8,1,1,2024-08,2024-08-01
2033-07-30 02:00:00,summer,summer off peak,off peak,0.9645706561273194,1.0261,12.7258,11.6997,0.0,0.0,1.0261,0.0,0.0,0.0,8,2,1,2024-08,2024-08-01
2033-07-30 03:00:00,summer,summer off peak,off peak,0.9645706561273194,0.9369,11.6997,10.7628,0.0,0.0,0.9369,0.0,0.0,0.0,8,3,1,2024-08,2024-08-01
2033-07-30 04:00:00,summer,summer off peak,off peak,0.9645706561273194,0.2966,10.7628,10.4662,0.0,0.0,0.2966,0.0,0.0,0.0,8,4,1,2024-08,2024-08-01
2033-07-30 05:00:00,summer,summer off peak,off peak,0.9645706561273194,0.8032,10.4662,9.663,0.0,0.0,0.8032,0.0,0.0,0.0,8,5,1,2024-08,2024-08-01
2033-07-30 06:00:00,summer,summer off peak,off peak,0.9645706561273194,1.0509,9.663,8.6121,0.0,0.0,1.0509,0.0,0.0,0.0,8,6,1,2024-08,2024-08-01
2033-07-30 07:00:00,summer,summer off peak,off peak,0.9645706561273194,1.0842,8.6121,7.5279,0.0,0.0,1.0842,0.0,0.0,0.0,8,7,1,2024-08,2024-08-01
2033-07-30 08:00:00,summer,summer off peak,off peak,0.9645706561273194,1.034,7.5279,6.4939,0.0,0.0,1.034,0.0,0.0,0.0,8,8,1,2024-08,2024-08-01
2033-07-30 09:00:00,summer,summer off peak,off peak,0.9645706561273194,0.9856,6.4939,5.5083,0.0,0.0,0.9856,0.0,0.0,0.0,8,9,1,2024-08,2024-08-01
2033-07-30 10:00:00,summer,summer off peak,off peak,0.9645706561273194,2.1351,5.5083,8.304085194122857,4.930885194122857,2.1351,0.0,0.0,2.7957851941228573,0.0,8,10,1,2024-08,2024-08-01
2033-07-30 11:00:00,summer,summer off peak,off peak,0.9645706561273194,1.106,8.304085194122857,12.815744695408366,5.617659501285508,1.106,0.0,0.0,4.511659501285508,0.0,8,11,1,2024-08,2024-08-01
2033-07-30 12:00:00,summer,summer off peak,off peak,0.9645706561273194,8.5343,12.815744695408366,10.277215893895782,5.995771198487417,5.995771198487417,2.538528801512583,0.0,0.0,0.0,8,12,1,2024-08,2024-08-01
2033-07-30 13:00:00,summer,summer off peak,off peak,0.9645706561273194,8.3484,10.277215893895782,7.963169918628293,6.034354024732511,6.034354024732511,2.314045975267489,0.0,0.0,0.0,8,13,1,2024-08,2024-08-01
2033-07-30 14:00:00,summer,summer off peak,off peak,0.9645706561273194,5.7555,7.963169918628293,7.9565110291471175,5.748841110518824,5.748841110518824,0.006658889481175656,0.0,0.0,0.0,8,14,1,2024-08,2024-08-01
2033-07-30 15:00:00,summer,summer part peak,part peak,0.9645706561273194,0.3669,7.9565110291471175,12.70569378924642,5.116082760099302,0.3669,0.0,0.0,4.749182760099302,0.0,8,15,1,2024-08,2024-08-01
2033-07-30 16:00:00,summer,summer peak,peak,0.9645706561273194,1.015099,12.70569378924642,15.818957197471345,4.128362408224927,1.015099,0.0,0.0,3.1132634082249266,0.0,8,16,1,2024-08,2024-08-01
