Timestamp,season,period,period_type,solar_efficiency,demand,start_battery_level,end_battery_level,solar_generation,from_solar,from_battery,from_grid,to_battery,to_grid,month,hour,day,yyyymm,ymd
2030-07-31 00:00:00,summer,summer off peak,off peak,0.9762387238338601,1.1211,15.0,13.8789,0.0,0.0,1.1211,0.0,0.0,0.0,8,0,1,2024-08,2024-08-01
2030-07-31 01:00:00,summer,summer off peak,off peak,0.9762387238338601,1.1531,13.8789,12.7258,0.0,0.0,1.1531,0.0,0.0,0.0,8,1,1,2024-08,2024-08-01
2030-07-31 02:00:00,summer,summer off peak,off peak,0.9762387238338601,1.0261,12.7258,11.6997,0.0,0.0,1.0261,0.0,0.0,0.0,8,2,1,2024-08,2024-08-01
2030-07-31 03:00:00,summer,summer off peak,off peak,0.9762387238338601,0.9369,11.6997,10.7628,0.0,0.0,0.9369,0.0,0.0,0.0,8,3,1,2024-08,2024-08-01
2030-07-31 04:00:00,summer,summer off peak,off peak,0.9762387238338601,0.2966,10.7628,10.4662,0.0,0.0,0.2966,0.0,0.0,0.0,8,4,1,2024-08,2024-08-01
2030-07-31 05:00:00,summer,summer off peak,off peak,0.9762387238338601,0.8032,10.4662,9.663,0.0,0.0,0.8032,0.0,0.0,0.0,8,5,1,2024-08,2024-08-01
2030-07-31 06:00:00,summer,summer off peak,off peak,0.9762387238338601,1.0509,9.663,8.6121,0.0,0.0,1.0509,0.0,0.0,0.0,8,6,1,2024-08,2024-08-01
2030-07-31 07:00:00,summer,summer off peak,off peak,0.9762387238338601,1.0842,8.6121,7.5279,0.0,0.0,1.0842,0.0,0.0,0.0,8,7,1,2024-08,2024-08-01
2030-07-31 08:00:00,summer,summer off peak,off peak,0.9762387238338601,1.034,7.5279,6.4939,0.0,0.0,1.034,0.0,0.0,0.0,8,8,1,2024-08,2024-08-01
2030-07-31 09:00:00,summer,summer off peak,off peak,0.9762387238338601,0.9856,6.4939,5.5083,0.0,0.0,0.9856,0.0,0.0,0.0,8,9,1,2024-08,2024-08-01
2030-07-31 10:00:00,summer,summer off peak,off peak,0.9762387238338601,2.1351,5.5083,8.34030262686668,4.96710262686668,2.1351,0.0,0.0,2.83200262686668,0.0,8,10,1,2024-08,2024-08-01
2030-07-31 11:00:00,summer,summer off peak,off peak,0.9762387238338601,1.106,8.34030262686668,12.880867405521728,5.646564778655048,1.106,0.0,0.0,4.540564778655048,0.0,8,11,1,2024-08,2024-08-01
2030-07-31 12:00:00,summer,summer off peak,off peak,0.9762387238338601,8.5343,12.880867405521728,10.321148395384952,5.974580989863224,5.974580989863224,2.559719010136776,0.0,0.0,0.0,8,12,1,2024-08,2024-08-01
2030-07-31 13:00:00,summer,summer off peak,off peak,0.9762387238338601,8.3484,10.321148395384952,7.947329385248176,5.974580989863224,5.974580989863224,2.373819010136776,0.0,0.0,0.0,8,13,1,2024-08,2024-08-01
2030-07-31 14:00:00,summer,summer off peak,off peak,0.9762387238338601,5.7555,7.947329385248176,7.838394163903224,5.646564778655048,5.646564778655048,0.10893522134495193,0.0,0.0,0.0,8,14,1,2024-08,2024-08-01
2030-07-31 15:00:00,summer,summer part peak,part peak,0.9762387238338601,0.3669,7.838394163903224,12.469836429932588,4.998342266029364,0.3669,0.0,0.0,4.631442266029364,0.0,8,15,1,2024-08,2024-08-01
2030-07-31 16:00:00,summer,summer peak,peak,0.9762387238338601,1.015099,12.469836429932588,15.469031062337422,4.014293632404833,1.015099,0.0,0.0,2.9991946324048326,0.0,8,16,1,2024-08,2024-08-01
2030-07-31 17:00:00,summer,summer peak,peak,0.9762387238338601,0.9717,15.469031062337422,17.215179669490887,2.717848607153466,0.9717,0.0,0.0,1.7461486071534662,0.0,8,17,1,2024-08,2024-08-01
2030-07-31 18:00:00,summer,summer peak,peak,0.9762387238338601,0.5301,17.215179669490887,17.934665235998228,1.249585566507341,0.5301,0.0,0.0,0.719485566507341,0.0,8,18,1,2024-08,2024-08-01
2030-07-31 19:00:00,summer,summer peak,peak,0.9762387238338601,0.3788,17.934665235998228,17.751112980765,0.19524774476677204,0.19524774476677204,0.183552255233228,0.0,0.0,0.0,8,19,1,2024-08,2024-08-01
2030-07-31 20:00:00,summer,summer peak,peak,0.9762387238338601,0.4274,17.751112980765,17.323712980765002,0.0,0.0,0.4274,0.0,0.0,0.0,8,20,1,2024-08,2024-08-01
2030-07-31 21:00:00,summer,summer part peak,part peak,0.9762387238338601,0.3278,17.323712980765002,16.995912980765002,0.0,0.0,0.3278,0.0,0.0,0.0,8,21,1,2024-08,2024-08-01
2030-07-31 22:00:00,summer,summer part peak,part peak,0.9762387238338601,0.4506,16.995912980765002,16.545312980765,0.0,0.0,0.4506,0.0,0.0,0.0,8,22,1,2024-08,2024-08-01
2030-07-31 23:00:00,summer,summer part peak,part peak,0.9762387238338601,0.3911,16.545312980765,16.154212980765,0.0,0.0,0.3911,0.0,0.0,0.0,8,23,1,2024-08,2024-08-01
2030-08-01 00:00:00,summer,summer off peak,off peak,0.9762387238338601,1.0646,16.154212980765,15.089612980764999,0.0,0.0,1.0646,0.0,0.0,0.0,8,0,2,2024-08,2024-08-02
2030-08-01 01:00:00,summer,summer off peak,off peak,0.9762387238338601,1.0669,15.089612980764999,14.022712980764998,0.0,0.0,1.0669,0.0,0.0,0.0,8,1,2,2024-08,2024-08-02
2030-08-01 02:00:00,summer,summer off peak,off peak,0.9762387238338601,0.9792,14.022712980764998,13.043512980764998,0.0,0.0,0.9792,0.0,0.0,0.0,8,2,2,2024-08,2024-08-02
