Timestamp,season,period,period_type,solar_efficiency,demand,start_battery_level,end_battery_level,solar_generation,from_solar,from_battery,from_grid,to_battery,to_grid,ELEC generation,ELEC delivery,ELEC other,generation credit,delivery credit,bonus credit,ELEC generation cost,ELEC generation credit,ELEC delivery cost,ELEC delivery credit,ELEC bonus credit,ELEC other cost,ELEC grid cost,month,hour,day,yyyymm,ymd
2032-07-30 00:00:00,summer,summer off peak,off peak,0.9684444338627706,1.1211,15.0,13.8789,0.0,0.0,1.1211,0.0,0.0,0.0,0.23591393290886106,0.21438634174598606,0.07761155084848308,0.0824,0.00754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5918419475717834,8,0,1,2024-08,2024-08-01
2032-07-30 01:00:00,summer,summer off peak,off peak,0.9684444338627706,1.1531,13.8789,12.7258,0.0,0.0,1.1531,0.0,0.0,0.0,0.23591393290886106,0.21438634174598606,0.07761155084848308,0.06144,0.00624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60873512598789,8,1,1,2024-08,2024-08-01
2032-07-30 02:00:00,summer,summer off peak,off peak,0.9684444338627706,1.0261,12.7258,11.6997,0.0,0.0,1.0261,0.0,0.0,0.0,0.23591393290886106,0.21438634174598606,0.07761155084848308,0.06108,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5416903241489671,8,2,1,2024-08,2024-08-01
2032-07-30 03:00:00,summer,summer off peak,off peak,0.9684444338627706,0.9369,11.6997,10.7628,0.0,0.0,0.9369,0.0,0.0,0.0,0.23591393290886106,0.21438634174598606,0.07761155084848308,0.06119,0.00595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49460058931407,8,3,1,2024-08,2024-08-01
2032-07-30 04:00:00,summer,summer off peak,off peak,0.9684444338627706,0.2966,10.7628,10.4662,0.0,0.0,0.2966,0.0,0.0,0.0,0.23591393290886106,0.21438634174598606,0.07761155084848308,0.0613,0.00598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1565786474442877,8,4,1,2024-08,2024-08-01
2032-07-30 05:00:00,summer,summer off peak,off peak,0.9684444338627706,0.8032,10.4662,9.663,0.0,0.0,0.8032,0.0,0.0,0.0,0.23591393290886106,0.21438634174598606,0.07761155084848308,0.06233,0.00608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4240187782442748,8,5,1,2024-08,2024-08-01
2032-07-30 06:00:00,summer,summer off peak,off peak,0.9684444338627706,1.0509,9.663,8.6121,0.0,0.0,1.0509,0.0,0.0,0.0,0.23591393290886106,0.21438634174598606,0.07761155084848308,0.06234,0.00627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5547825374214497,8,6,1,2024-08,2024-08-01
2032-07-30 07:00:00,summer,summer off peak,off peak,0.9684444338627706,1.0842,8.6121,7.5279,0.0,0.0,1.0842,0.0,0.0,0.0,0.23591393290886106,0.21438634174598606,0.07761155084848308,0.06222,0.00687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5723620012107107,8,7,1,2024-08,2024-08-01
2032-07-30 08:00:00,summer,summer off peak,off peak,0.9684444338627706,1.034,7.5279,6.4939,0.0,0.0,1.034,0.0,0.0,0.0,0.23591393290886106,0.21438634174598606,0.07761155084848308,0.05821,0.00845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5458608275704434,8,8,1,2024-08,2024-08-01
2032-07-30 09:00:00,summer,summer off peak,off peak,0.9684444338627706,0.9856,6.4939,5.5083,0.0,0.0,0.9856,0.0,0.0,0.0,0.23591393290886106,0.21438634174598606,0.07761155084848308,0.05734,0.01002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5203098952160823,8,9,1,2024-08,2024-08-01
