Timestamp,season,period,period_type,solar_efficiency,demand,start_battery_level,end_battery_level,solar_generation,from_solar,from_battery,from_grid,to_battery,to_grid,month,hour,day,yyyymm,ymd
2025-08-01 00:00:00,summer,summer off peak,off peak,0.996,1.1211,15.0,13.8789,0.0,0.0,1.1211,0.0,0.0,0.0,8,0,1,2024-08,2024-08-01
2025-08-01 01:00:00,summer,summer off peak,off peak,0.996,1.1531,13.8789,12.7258,0.0,0.0,1.1531,0.0,0.0,0.0,8,1,1,2024-08,2024-08-01
2025-08-01 02:00:00,summer,summer off peak,off peak,0.996,1.0261,12.7258,11.6997,0.0,0.0,1.0261,0.0,0.0,0.0,8,2,1,2024-08,2024-08-01
2025-08-01 03:00:00,summer,summer off peak,off peak,0.996,0.9369,11.6997,10.7628,0.0,0.0,0.9369,0.0,0.0,0.0,8,3,1,2024-08,2024-08-01
2025-08-01 04:00:00,summer,summer off peak,off peak,0.996,0.2966,10.7628,10.4662,0.0,0.0,0.2966,0.0,0.0,0.0,8,4,1,2024-08,2024-08-01
2025-08-01 05:00:00,summer,summer off peak,off peak,0.996,0.8032,10.4662,9.663,0.0,0.0,0.8032,0.0,0.0,0.0,8,5,1,2024-08,2024-08-01
2025-08-01 06:00:00,summer,summer off peak,off peak,0.996,1.0509,9.663,8.6121,0.0,0.0,1.0509,0.0,0.0,0.0,8,6,1,2024-08,2024-08-01
2025-08-01 07:00:00,summer,summer off peak,off peak,0.996,1.0842,8.6121,7.5279,0.0,0.0,1.0842,0.0,0.0,0.0,8,7,1,2024-08,2024-08-01
2025-08-01 08:00:00,summer,summer off peak,off peak,0.996,1.034,7.5279,6.4939,0.0,0.0,1.034,0.0,0.0,0.0,8,8,1,2024-08,2024-08-01
2025-08-01 09:00:00,summer,summer off peak,off peak,0.996,0.9856,6.4939,5.5083,0.0,0.0,0.9856,0.0,0.0,0.0,8,9,1,2024-08,2024-08-01
2025-08-01 10:00:00,summer,summer off peak,off peak,0.996,2.1351,5.5083,8.377104000000001,5.003904,2.1351,0.0,0.0,2.8688040000000004,0.0,8,10,1,2024-08,2024-08-01
2025-08-01 11:00:00,summer,summer off peak,off peak,0.996,1.106,8.377104000000001,12.984160000000001,5.713056,1.106,0.0,0.0,4.607056,0.0,8,11,1,2024-08,2024-08-01
2025-08-01 12:00:00,summer,summer off peak,off peak,0.996,8.5343,12.984160000000001,10.545380000000002,6.0955200000000005,6.0955200000000005,2.4387799999999995,0.0,0.0,0.0,8,12,1,2024-08,2024-08-01
2025-08-01 13:00:00,summer,summer off peak,off peak,0.996,8.3484,10.545380000000002,8.332340000000002,6.13536,6.13536,2.2130399999999995,0.0,0.0,0.0,8,13,1,2024-08,2024-08-01
2025-08-01 14:00:00,summer,summer off peak,off peak,0.996,5.7555,8.332340000000002,8.433320000000002,5.8564799999999995,5.7555,0.0,0.0,0.10097999999999985,0.0,8,14,1,2024-08,2024-08-01
2025-08-01 15:00:00,summer,summer part peak,part peak,0.996,0.3669,8.433320000000002,13.269524000000002,5.203104000000001,0.3669,0.0,0.0,4.836204,0.0,8,15,1,2024-08,2024-08-01
2025-08-01 16:00:00,summer,summer peak,peak,0.996,1.015099,13.269524000000002,16.429657000000002,4.175232,1.015099,0.0,0.0,3.160133,0.0,8,16,1,2024-08,2024-08-01
2025-08-01 17:00:00,summer,summer peak,peak,0.996,0.9717,16.429657000000002,18.278629000000002,2.8206719999999996,0.9717,0.0,0.0,1.8489719999999996,0.0,8,17,1,2024-08,2024-08-01
2025-08-01 18:00:00,summer,summer peak,peak,0.996,0.5301,18.278629000000002,19.569445,1.290816,0.0,0.0,0.5301,1.290816,0.0,8,18,1,2024-08,2024-08-01
2025-08-01 19:00:00,summer,summer peak,peak,0.996,0.3788,19.569445,11.760677000000001,0.191232,0.0,0.0,0.3788,0.191232,8.0,8,19,1,2024-08,2024-08-01
2025-08-01 20:00:00,summer,summer peak,peak,0.996,0.4274,11.760677000000001,11.333277,0.0,0.0,0.4274,0.0,0.0,0.0,8,20,1,2024-08,2024-08-01
2025-08-01 21:00:00,summer,summer part peak,part peak,0.996,0.3278,11.333277,11.005477,0.0,0.0,0.3278,0.0,0.0,0.0,8,21,1,2024-08,2024-08-01
2025-08-01 22:00:00,summer,summer part peak,part peak,0.996,0.4506,11.005477,10.554877000000001,0.0,0.0,0.4506,0.0,0.0,0.0,8,22,1,2024-08,2024-08-01
2025-08-01 23:00:00,summer,summer part peak,part peak,0.996,0.3911,10.554877000000001,10.163777000000001,0.0,0.0,0.3911,0.0,0.0,0.0,8,23,1,2024-08,2024-08-01
2025-08-02 00:00:00,summer,summer off peak,off peak,0.996,1.0646,10.163777000000001,9.099177000000001,0.0,0.0,1.0646,0.0,0.0,0.0,8,0,2,2024-08,2024-08-02
2025-08-02 01:00:00,summer,summer off peak,off peak,0.996,1.0669,9.099177000000001,8.032277,0.0,0.0,1.0669,0.0,0.0,0.0,8,1,2,2024-08,2024-08-02
2025-08-02 02:00:00,summer,summer off peak,off peak,0.996,0.9792,8.032277,7.053077000000001,0.0,0.0,0.9792,0.0,0.0,0.0,8,2,2,2024-08,2024-08-02
