Timestamp,season,period,period_type,solar_efficiency,demand,start_battery_level,end_battery_level,solar_generation,from_solar,from_battery,from_grid,to_battery,to_grid,ELEC generation,ELEC delivery,ELEC other,generation credit,delivery credit,bonus credit,ELEC generation cost,ELEC generation credit,ELEC delivery cost,ELEC delivery credit,ELEC bonus credit,ELEC other cost,ELEC grid cost,month,hour,day,yyyymm,ymd
2025-08-01 00:00:00,summer,summer off peak,off peak,0.996,1.1211,15.0,13.8789,0.0,0.0,1.1211,0.0,0.0,0.0,0.1792752,0.162916,0.0589784,0.05623,0.00391,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.44975123856000004,8,0,1,2024-08,2024-08-01
2025-08-01 01:00:00,summer,summer off peak,off peak,0.996,1.1531,13.8789,12.7258,0.0,0.0,1.1531,0.0,0.0,0.0,0.1792752,0.162916,0.0589784,0.05382,0.00357,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.46258866575999996,8,1,1,2024-08,2024-08-01
2025-08-01 02:00:00,summer,summer off peak,off peak,0.996,1.0261,12.7258,11.6997,0.0,0.0,1.0261,0.0,0.0,0.0,0.1792752,0.162916,0.0589784,0.05363,0.00352,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.41164012656000004,8,2,1,2024-08,2024-08-01
2025-08-01 03:00:00,summer,summer off peak,off peak,0.996,0.9369,11.6997,10.7628,0.0,0.0,0.9369,0.0,0.0,0.0,0.1792752,0.162916,0.0589784,0.0534,0.00348,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.37585579824,8,3,1,2024-08,2024-08-01
2025-08-01 04:00:00,summer,summer off peak,off peak,0.996,0.2966,10.7628,10.4662,0.0,0.0,0.2966,0.0,0.0,0.0,0.1792752,0.162916,0.0589784,0.05363,0.00352,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.11898690335999998,8,4,1,2024-08,2024-08-01
2025-08-01 05:00:00,summer,summer off peak,off peak,0.996,0.8032,10.4662,9.663,0.0,0.0,0.8032,0.0,0.0,0.0,0.1792752,0.162916,0.0589784,0.054,0.00364,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.32221942272,8,5,1,2024-08,2024-08-01
2025-08-01 06:00:00,summer,summer off peak,off peak,0.996,1.0509,9.663,8.6121,0.0,0.0,1.0509,0.0,0.0,0.0,0.1792752,0.162916,0.0589784,0.05409,0.00365,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.42158913264,8,6,1,2024-08,2024-08-01
2025-08-01 07:00:00,summer,summer off peak,off peak,0.996,1.0842,8.6121,7.5279,0.0,0.0,1.0842,0.0,0.0,0.0,0.1792752,0.162916,0.0589784,0.05528,0.00395,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.43494808032,8,7,1,2024-08,2024-08-01
2025-08-01 08:00:00,summer,summer off peak,off peak,0.996,1.034,7.5279,6.4939,0.0,0.0,1.034,0.0,0.0,0.0,0.1792752,0.162916,0.0589784,0.05681,0.00493,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.4148093664,8,8,1,2024-08,2024-08-01
2025-08-01 09:00:00,summer,summer off peak,off peak,0.996,0.9856,6.4939,5.5083,0.0,0.0,0.9856,0.0,0.0,0.0,0.1792752,0.162916,0.0589784,0.0662,0.00602,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.39539275776,8,9,1,2024-08,2024-08-01
