Timestamp,season,period,period_type,demand,start_battery_level,end_battery_level,solar_generation,from_solar,from_battery,from_grid,to_battery,to_grid,generation credit,delivery credit,bonus credit,ELEC generation cost,ELEC generation credit,ELEC delivery cost,ELEC delivery credit,ELEC other cost,ELEC grid cost
2024-08-01 00:00:00,summer,summer off peak,off peak,1.1211,15.0,13.8789,0.0,0.0,1.1211,0.0,0.0,0.0,0.05411,0.00352,0.013,0.0,0.0,0.0,0.0,0.0,0.43245311399999997
2024-08-01 01:00:00,summer,summer off peak,off peak,1.1531,13.8789,12.7258,0.0,0.0,1.1531,0.0,0.0,0.0,0.05125,0.00321,0.013,0.0,0.0,0.0,0.0,0.0,0.444796794
2024-08-01 02:00:00,summer,summer off peak,off peak,1.0261,12.7258,11.6997,0.0,0.0,1.0261,0.0,0.0,0.0,0.05114,0.00316,0.013,0.0,0.0,0.0,0.0,0.0,0.395807814
2024-08-01 03:00:00,summer,summer off peak,off peak,0.9369,11.6997,10.7628,0.0,0.0,0.9369,0.0,0.0,0.0,0.05102,0.00314,0.013,0.0,0.0,0.0,0.0,0.0,0.361399806
2024-08-01 04:00:00,summer,summer off peak,off peak,0.2966,10.7628,10.4662,0.0,0.0,0.2966,0.0,0.0,0.0,0.05092,0.00315,0.013,0.0,0.0,0.0,0.0,0.0,0.11441048399999999
2024-08-01 05:00:00,summer,summer off peak,off peak,0.8032,10.4662,9.663,0.0,0.0,0.8032,0.0,0.0,0.0,0.05146,0.00327,0.013,0.0,0.0,0.0,0.0,0.0,0.3098263680000001
2024-08-01 06:00:00,summer,summer off peak,off peak,1.0509,9.663,8.6121,0.0,0.0,1.0509,0.0,0.0,0.0,0.05157,0.00329,0.013,0.0,0.0,0.0,0.0,0.0,0.40537416600000004
2024-08-01 07:00:00,summer,summer off peak,off peak,1.0842,8.6121,7.5279,0.0,0.0,1.0842,0.0,0.0,0.0,0.05286,0.00359,0.013,0.0,0.0,0.0,0.0,0.0,0.41821930800000007
2024-08-01 08:00:00,summer,summer off peak,off peak,1.034,7.5279,6.4939,0.0,0.0,1.034,0.0,0.0,0.0,0.05495,0.00459,0.013,0.0,0.0,0.0,0.0,0.0,0.39885516
2024-08-01 09:00:00,summer,summer off peak,off peak,0.9856,6.4939,5.5083,0.0,0.0,0.9856,0.0,0.0,0.0,0.05988,0.00549,0.013,0.0,0.0,0.0,0.0,0.0,0.38018534400000004
2024-08-01 10:00:00,summer,summer off peak,off peak,2.1351,5.5083,8.3972,5.024,2.1351,0.0,0.0,2.8889,0.0,0.05867,0.00579,0.013,0.0,0.0,0.0,0.0,0.0,0.8235934740000002
2024-08-01 11:00:00,summer,summer off peak,off peak,1.106,8.3972,13.0272,5.736,1.106,0.0,0.0,4.63,0.0,0.05708,0.00642,0.013,0.0,0.0,0.0,0.0,0.0,0.42662844000000005
2024-08-01 12:00:00,summer,summer off peak,off peak,8.5343,13.0272,10.6129,6.12,6.12,2.4143,0.0,0.0,0.0,0.05616,0.00705,0.013,0.0,0.0,0.0,0.0,0.0,3.292020882
2024-08-01 13:00:00,summer,summer off peak,off peak,8.3484,10.6129,8.4245,6.16,6.16,2.1883999999999997,0.0,0.0,0.0,0.05562,0.00757,0.013,0.0,0.0,0.0,0.0,0.0,3.2203118159999997
2024-08-01 14:00:00,summer,summer off peak,off peak,5.7555,8.4245,8.549,5.88,5.7555,0.0,0.0,0.12450000000000028,0.0,0.05522,0.01079,0.013,0.0,0.0,0.0,0.0,0.0,2.2201265699999997
2024-08-01 15:00:00,summer,summer part peak,part peak,0.3669,8.549,13.406099999999999,5.224,0.3669,0.0,0.0,4.8571,0.0,0.05625,0.06165,0.013,0.0,0.0,0.0,0.0,0.0,0.162323898
2024-08-01 16:00:00,summer,summer peak,peak,1.015099,13.406099999999999,16.583001,4.192,1.015099,0.0,0.0,3.176901,0.0,0.05685,0.0708,0.013,0.0,0.0,0.0,0.0,0.0,0.6134243256999999
2024-08-01 17:00:00,summer,summer peak,peak,0.9717,16.583001,18.443300999999998,2.832,0.9717,0.0,0.0,1.8602999999999998,0.0,0.15675,0.21845,0.013,0.0,0.0,0.0,0.0,0.0,0.5871983100000001
2024-08-01 18:00:00,summer,summer peak,peak,0.5301,18.443300999999998,19.739300999999998,1.296,0.0,0.0,0.5301,1.296,0.0,0.33215,0.31673,0.013,0.167824359,0.0,0.12245310000000001,0.0,0.030061971000000003,0.32033943000000004
2024-08-01 19:00:00,summer,summer peak,peak,0.3788,19.739300999999998,11.931300999999998,0.192,0.0,0.0,0.3788,0.192,8.0,0.97728,0.22477,0.013,0.119924292,7.81824,0.0875028,1.79816,0.021481748000000002,0.22890884
2024-08-01 20:00:00,summer,summer peak,peak,0.4274,11.931300999999998,11.503900999999997,0.0,0.0,0.4274,0.0,0.0,0.0,0.34078,0.12324,0.013,0.0,0.0,0.0,0.0,0.0,0.25827782
2024-08-01 21:00:00,summer,summer part peak,part peak,0.3278,11.503900999999997,11.176100999999997,0.0,0.0,0.3278,0.0,0.0,0.0,0.46198,0.06384,0.013,0.0,0.0,0.0,0.0,0.0,0.14502527599999998
2024-08-01 22:00:00,summer,summer part peak,part peak,0.4506,11.176100999999997,10.725500999999998,0.0,0.0,0.4506,0.0,0.0,0.0,0.35616,0.00987,0.013,0.0,0.0,0.0,0.0,0.0,0.19935445200000002
2024-08-01 23:00:00,summer,summer part peak,part peak,0.3911,10.725500999999998,10.334400999999998,0.0,0.0,0.3911,0.0,0.0,0.0,0.05243,0.00429,0.013,0.0,0.0,0.0,0.0,0.0,0.173030462
2024-08-02 00:00:00,summer,summer off peak,off peak,1.0646,10.334400999999998,9.269800999999998,0.0,0.0,1.0646,0.0,0.0,0.0,0.05411,0.00352,0.013,0.0,0.0,0.0,0.0,0.0,0.41065880400000004
2024-08-02 01:00:00,summer,summer off peak,off peak,1.0669,9.269800999999998,8.202900999999997,0.0,0.0,1.0669,0.0,0.0,0.0,0.05125,0.00321,0.013,0.0,0.0,0.0,0.0,0.0,0.411546006
2024-08-02 02:00:00,summer,summer off peak,off peak,0.9792,8.202900999999997,7.2237009999999975,0.0,0.0,0.9792,0.0,0.0,0.0,0.05114,0.00316,0.013,0.0,0.0,0.0,0.0,0.0,0.377716608
2024-08-02 03:00:00,summer,summer off peak,off peak,0.9718,7.2237009999999975,6.2519009999999975,0.0,0.0,0.9718,0.0,0.0,0.0,0.05102,0.00314,0.013,0.0,0.0,0.0,0.0,0.0,0.374862132
2024-08-02 04:00:00,summer,summer off peak,off peak,0.3606,6.2519009999999975,5.891300999999998,0.0,0.0,0.3606,0.0,0.0,0.0,0.05092,0.00315,0.013,0.0,0.0,0.0,0.0,0.0,0.139097844
2024-08-02 05:00:00,summer,summer off peak,off peak,0.769,5.891300999999998,5.1223009999999976,0.0,0.0,0.769,0.0,0.0,0.0,0.05146,0.00327,0.013,0.0,0.0,0.0,0.0,0.0,0.29663406000000003
2024-08-02 06:00:00,summer,summer off peak,off peak,1.0554,5.1223009999999976,4.066900999999998,0.0,0.0,1.0554,0.0,0.0,0.0,0.05157,0.00329,0.013,0.0,0.0,0.0,0.0,0.0,0.407109996
2024-08-02 07:00:00,summer,summer off peak,off peak,0.9935,4.066900999999998,3.073400999999998,0.0,0.0,0.9935,0.0,0.0,0.0,0.05286,0.00359,0.013,0.0,0.0,0.0,0.0,0.0,0.3832326900000001
2024-08-02 08:00:00,summer,summer off peak,off peak,1.0579,3.073400999999998,2.0155009999999978,0.0,0.0,1.0579,0.0,0.0,0.0,0.05495,0.00459,0.013,0.0,0.0,0.0,0.0,0.0,0.40807434600000003
2024-08-02 09:00:00,summer,summer off peak,off peak,1.0297,2.0155009999999978,2.0,0.0,0.0,0.015500999999997767,1.0141990000000023,0.0,0.0,0.05988,0.00549,0.013,0.1748276236200004,0.0,0.15887427335000037,0.0,0.05751522529000013,0.397196478
2024-08-02 10:00:00,summer,summer off peak,off peak,2.1333,2.0,4.8747,5.008,2.1333,0.0,0.0,2.8747,0.0,0.05867,0.00579,0.013,0.0,0.0,0.0,0.0,0.0,0.822899142
2024-08-02 11:00:00,summer,summer off peak,off peak,1.0949,4.8747,9.5238,5.744,1.0949,0.0,0.0,4.6491,0.0,0.05708,0.00642,0.013,0.0,0.0,0.0,0.0,0.0,0.42234672600000006
2024-08-02 12:00:00,summer,summer off peak,off peak,9.143,9.5238,6.500799999999999,6.12,6.12,3.0230000000000006,0.0,0.0,0.0,0.05616,0.00705,0.013,0.0,0.0,0.0,0.0,0.0,3.5268208200000006
2024-08-02 13:00:00,summer,summer off peak,off peak,5.7621,6.500799999999999,6.874699999999999,6.136,5.7621,0.0,0.0,0.3738999999999999,0.0,0.05562,0.00757,0.013,0.0,0.0,0.0,0.0,0.0,2.2226724540000005
2024-08-02 14:00:00,summer,summer off peak,off peak,0.5581,6.874699999999999,12.132599999999998,5.816,0.5581,0.0,0.0,5.257899999999999,0.0,0.05522,0.01079,0.013,0.0,0.0,0.0,0.0,0.0,0.21528149400000002
2024-08-02 15:00:00,summer,summer part peak,part peak,0.4034,12.132599999999998,16.8812,5.152,0.4034,0.0,0.0,4.7486,0.0,0.05625,0.06165,0.013,0.0,0.0,0.0,0.0,0.0,0.17847222799999998
2024-08-02 16:00:00,summer,summer peak,peak,0.9567,16.8812,20.0605,4.136,0.9567,0.0,0.0,3.1793,0.0,0.05685,0.0708,0.013,0.0,0.0,0.0,0.0,0.0,0.57813381
2024-08-02 17:00:00,summer,summer peak,peak,0.8831,20.0605,21.9694,2.7920000000000003,0.8831,0.0,0.0,1.9089000000000003,0.0,0.15675,0.21845,0.013,0.0,0.0,0.0,0.0,0.0,0.53365733
2024-08-02 18:00:00,summer,summer peak,peak,0.4274,21.9694,23.2414,1.272,0.0,0.0,0.4274,1.272,0.0,0.33215,0.31673,0.013,0.135310566,0.0,0.09872940000000001,0.0,0.024237854000000003,0.25827782
2024-08-02 19:00:00,summer,summer peak,peak,0.3203,23.2414,15.417399999999997,0.176,0.0,0.0,0.3203,0.176,8.0,0.97728,0.22477,0.013,0.10140377699999999,7.81824,0.0739893,1.79816,0.018164213,0.19355729
2024-08-02 20:00:00,summer,summer peak,peak,0.4062,15.417399999999997,15.011199999999997,0.0,0.0,0.4062,0.0,0.0,0.0,0.34078,0.12324,0.013,0.0,0.0,0.0,0.0,0.0,0.24546666
2024-08-02 21:00:00,summer,summer part peak,part peak,0.3956,15.011199999999997,14.615599999999997,0.0,0.0,0.3956,0.0,0.0,0.0,0.46198,0.06384,0.013,0.0,0.0,0.0,0.0,0.0,0.17502135200000002
2024-08-02 22:00:00,summer,summer part peak,part peak,0.4384,14.615599999999997,14.177199999999997,0.0,0.0,0.4384,0.0,0.0,0.0,0.35616,0.00987,0.013,0.0,0.0,0.0,0.0,0.0,0.193956928
2024-08-02 23:00:00,summer,summer part peak,part peak,0.3808,14.177199999999997,13.796399999999997,0.0,0.0,0.3808,0.0,0.0,0.0,0.05243,0.00429,0.013,0.0,0.0,0.0,0.0,0.0,0.168473536
2024-08-03 00:00:00,summer,summer off peak,off peak,1.0285,13.796399999999997,12.767899999999997,0.0,0.0,1.0285,0.0,0.0,0.0,0.05145,0.00354,0.013,0.0,0.0,0.0,0.0,0.0,0.39673359
2024-08-03 01:00:00,summer,summer off peak,off peak,1.0905,12.767899999999997,11.677399999999997,0.0,0.0,1.0905,0.0,0.0,0.0,0.05115,0.00328,0.013,0.0,0.0,0.0,0.0,0.0,0.42064947
2024-08-03 02:00:00,summer,summer off peak,off peak,1.0804,11.677399999999997,10.596999999999998,0.0,0.0,1.0804,0.0,0.0,0.0,0.04856,0.00295,0.013,0.0,0.0,0.0,0.0,0.0,0.416753496
2024-08-03 03:00:00,summer,summer off peak,off peak,1.0741,10.596999999999998,9.522899999999998,0.0,0.0,1.0741,0.0,0.0,0.0,0.04938,0.003,0.013,0.0,0.0,0.0,0.0,0.0,0.41432333400000004
2024-08-03 04:00:00,summer,summer off peak,off peak,0.3574,9.522899999999998,9.165499999999998,0.0,0.0,0.3574,0.0,0.0,0.0,0.04842,0.00289,0.013,0.0,0.0,0.0,0.0,0.0,0.137863476
2024-08-03 05:00:00,summer,summer off peak,off peak,0.7982,9.165499999999998,8.367299999999998,0.0,0.0,0.7982,0.0,0.0,0.0,0.04743,0.0028,0.013,0.0,0.0,0.0,0.0,0.0,0.30789766800000007
2024-08-03 06:00:00,summer,summer off peak,off peak,0.9817,8.367299999999998,7.385599999999998,0.0,0.0,0.9817,0.0,0.0,0.0,0.04513,0.00389,0.013,0.0,0.0,0.0,0.0,0.0,0.378680958
2024-08-03 07:00:00,summer,summer off peak,off peak,1.0115,7.385599999999998,6.3740999999999985,0.0,0.0,1.0115,0.0,0.0,0.0,0.04475,0.00704,0.013,0.0,0.0,0.0,0.0,0.0,0.39017601
2024-08-03 08:00:00,summer,summer off peak,off peak,1.079,6.3740999999999985,5.295099999999999,0.0,0.0,1.079,0.0,0.0,0.0,0.04676,0.00634,0.013,0.0,0.0,0.0,0.0,0.0,0.41621346000000004
2024-08-03 09:00:00,summer,summer off peak,off peak,1.0765,5.295099999999999,4.218599999999999,0.0,0.0,1.0765,0.0,0.0,0.0,0.04711,0.00412,0.013,0.0,0.0,0.0,0.0,0.0,0.41524911000000003
2024-08-03 10:00:00,summer,summer off peak,off peak,2.1158,4.218599999999999,7.086799999999998,4.984,2.1158,0.0,0.0,2.8682,0.0,0.04705,0.00573,0.013,0.0,0.0,0.0,0.0,0.0,0.8161486920000001
2024-08-03 11:00:00,summer,summer off peak,off peak,1.088,7.086799999999998,11.662799999999997,5.664,1.088,0.0,0.0,4.576,0.0,0.04659,0.00526,0.013,0.0,0.0,0.0,0.0,0.0,0.4196851200000001
2024-08-03 12:00:00,summer,summer off peak,off peak,0.7486,11.662799999999997,16.9062,5.992,0.7486,0.0,0.0,5.2434,0.0,0.0456,0.00567,0.013,0.0,0.0,0.0,0.0,0.0,0.288764964
2024-08-03 13:00:00,summer,summer off peak,off peak,0.9436,16.9062,21.9226,5.96,0.9436,0.0,0.0,5.0164,0.0,0.04525,0.00632,0.013,0.0,0.0,0.0,0.0,0.0,0.36398426400000006
2024-08-03 14:00:00,summer,summer off peak,off peak,0.7175,21.9226,26.8131,5.608,0.7175,0.0,0.0,4.890499999999999,0.0,0.04518,0.00811,0.013,0.0,0.0,0.0,0.0,0.0,0.27676845
2024-08-03 15:00:00,summer,summer part peak,part peak,0.466,26.8131,30.0,4.84,0.466,0.0,0.0,3.1869000000000014,1.1870999999999983,0.04573,0.01018,0.013,0.0,0.05428608299999992,0.0,0.012084677999999982,0.0,0.20616772
2024-08-03 16:00:00,summer,summer peak,peak,1.020799,30.0,30.0,3.6799999999999997,1.020799,0.0,0.0,0.0,2.6592009999999995,0.05313,0.01526,0.013,0.0,0.14128334912999996,0.0,0.04057940725999999,0.0,0.6168688357
2024-08-03 17:00:00,summer,summer peak,peak,0.9733,30.0,30.0,2.176,0.9733,0.0,0.0,0.0,1.2027,0.14861,0.12118,0.013,0.0,0.178733247,0.0,0.145743186,0.0,0.58816519
2024-08-03 18:00:00,summer,summer peak,peak,0.4413,30.0,30.0,0.9039999999999999,0.4413,0.0,0.0,0.0,0.4626999999999999,0.3163,0.13588,0.013,0.0,0.14635200999999998,0.0,0.06287167599999999,0.0,0.26667759
2024-08-03 19:00:00,summer,summer peak,peak,0.5491,30.0,22.0,0.136,0.136,0.0,0.4131,0.0,8.0,0.91206,0.1381,0.013,0.130783329,7.29648,0.09542610000000001,1.1048,0.023426901000000003,0.33182113
2024-08-03 20:00:00,summer,summer peak,peak,0.4932,22.0,21.5068,0.0,0.0,0.4932,0.0,0.0,0.0,0.3229,0.12182,0.013,0.0,0.0,0.0,0.0,0.0,0.29804075999999996
2024-08-03 21:00:00,summer,summer part peak,part peak,0.4946,21.5068,21.0122,0.0,0.0,0.4946,0.0,0.0,0.0,0.43945,0.01564,0.013,0.0,0.0,0.0,0.0,0.0,0.21882093199999997
2024-08-03 22:00:00,summer,summer part peak,part peak,0.4031,21.0122,20.6091,0.0,0.0,0.4031,0.0,0.0,0.0,0.34131,0.00922,0.013,0.0,0.0,0.0,0.0,0.0,0.178339502
2024-08-03 23:00:00,summer,summer part peak,part peak,0.3724,20.6091,20.236700000000003,0.0,0.0,0.3724,0.0,0.0,0.0,0.06027,0.00438,0.013,0.0,0.0,0.0,0.0,0.0,0.164757208
2024-08-04 00:00:00,summer,summer off peak,off peak,1.0426,20.236700000000003,19.194100000000002,0.0,0.0,1.0426,0.0,0.0,0.0,0.05145,0.00354,0.013,0.0,0.0,0.0,0.0,0.0,0.402172524
2024-08-04 01:00:00,summer,summer off peak,off peak,0.9985,19.194100000000002,18.195600000000002,0.0,0.0,0.9985,0.0,0.0,0.0,0.05115,0.00328,0.013,0.0,0.0,0.0,0.0,0.0,0.38516139000000005
2024-08-04 02:00:00,summer,summer off peak,off peak,1.1825,18.195600000000002,17.0131,0.0,0.0,1.1825,0.0,0.0,0.0,0.04856,0.00295,0.013,0.0,0.0,0.0,0.0,0.0,0.4561375500000001
2024-08-04 03:00:00,summer,summer off peak,off peak,0.9918,17.0131,16.0213,0.0,0.0,0.9918,0.0,0.0,0.0,0.04938,0.003,0.013,0.0,0.0,0.0,0.0,0.0,0.38257693200000004
2024-08-04 04:00:00,summer,summer off peak,off peak,0.4234,16.0213,15.5979,0.0,0.0,0.4234,0.0,0.0,0.0,0.04842,0.00289,0.013,0.0,0.0,0.0,0.0,0.0,0.16332231600000002
2024-08-04 05:00:00,summer,summer off peak,off peak,0.6752,15.5979,14.922699999999999,0.0,0.0,0.6752,0.0,0.0,0.0,0.04743,0.0028,0.013,0.0,0.0,0.0,0.0,0.0,0.26045164800000004
2024-08-04 06:00:00,summer,summer off peak,off peak,1.0038,14.922699999999999,13.918899999999999,0.0,0.0,1.0038,0.0,0.0,0.0,0.04513,0.00389,0.013,0.0,0.0,0.0,0.0,0.0,0.38720581200000004
2024-08-04 07:00:00,summer,summer off peak,off peak,0.9821,13.918899999999999,12.936799999999998,0.0,0.0,0.9821,0.0,0.0,0.0,0.04475,0.00704,0.013,0.0,0.0,0.0,0.0,0.0,0.37883525400000007
2024-08-04 08:00:00,summer,summer off peak,off peak,1.0341,12.936799999999998,11.902699999999998,0.0,0.0,1.0341,0.0,0.0,0.0,0.04676,0.00634,0.013,0.0,0.0,0.0,0.0,0.0,0.398893734
2024-08-04 09:00:00,summer,summer off peak,off peak,1.1382,11.902699999999998,10.764499999999998,0.0,0.0,1.1382,0.0,0.0,0.0,0.04711,0.00412,0.013,0.0,0.0,0.0,0.0,0.0,0.4390492680000001
2024-08-04 10:00:00,summer,summer off peak,off peak,2.058399,10.764499999999998,13.674100999999999,4.968,2.058399,0.0,0.0,2.909601,0.0,0.04705,0.00573,0.013,0.0,0.0,0.0,0.0,0.0,0.79400683026
2024-08-04 11:00:00,summer,summer off peak,off peak,1.0549,13.674100999999999,18.299200999999996,5.68,1.0549,0.0,0.0,4.6251,0.0,0.04659,0.00526,0.013,0.0,0.0,0.0,0.0,0.0,0.40691712599999996
2024-08-04 12:00:00,summer,summer off peak,off peak,8.5817,18.299200999999996,15.749500999999997,6.032,6.032,2.5496999999999996,0.0,0.0,0.0,0.0456,0.00567,0.013,0.0,0.0,0.0,0.0,0.0,3.310304958
2024-08-04 13:00:00,summer,summer off peak,off peak,6.4565,15.749500999999997,15.325000999999997,6.032,6.032,0.4245000000000001,0.0,0.0,0.0,0.04525,0.00632,0.013,0.0,0.0,0.0,0.0,0.0,2.49053031
2024-08-04 14:00:00,summer,summer off peak,off peak,0.9848,15.325000999999997,20.060201,5.720000000000001,0.9848,0.0,0.0,4.735200000000001,0.0,0.04518,0.00811,0.013,0.0,0.0,0.0,0.0,0.0,0.37987675200000004
2024-08-04 15:00:00,summer,summer part peak,part peak,0.9355,20.060201,24.212701,5.088,0.9355,0.0,0.0,4.1525,0.0,0.04573,0.01018,0.013,0.0,0.0,0.0,0.0,0.0,0.41388391
2024-08-04 16:00:00,summer,summer peak,peak,1.0116,24.212701,27.297100999999998,4.096,1.0116,0.0,0.0,3.0844,0.0,0.05313,0.01526,0.013,0.0,0.0,0.0,0.0,0.0,0.6113098800000001
2024-08-04 17:00:00,summer,summer peak,peak,0.914,27.297100999999998,29.167101,2.784,0.914,0.0,0.0,1.8699999999999997,0.0,0.14861,0.12118,0.013,0.0,0.0,0.0,0.0,0.0,0.5523302000000001
2024-08-04 18:00:00,summer,summer peak,peak,0.3617,29.167101,30.0,1.3039999999999998,0.3617,0.0,0.0,0.8328990000000012,0.10940099999999864,0.3163,0.13588,0.013,0.0,0.03460353629999957,0.0,0.014865407879999815,0.0,0.21857531000000002
2024-08-04 19:00:00,summer,summer peak,peak,0.3988,30.0,22.0,0.2,0.2,0.0,0.19879999999999998,0.0,8.0,0.91206,0.1381,0.013,0.06293809199999999,7.29648,0.0459228,1.1048,0.011273947999999999,0.24099484
2024-08-04 20:00:00,summer,summer peak,peak,0.423,22.0,21.577,0.0,0.0,0.423,0.0,0.0,0.0,0.3229,0.12182,0.013,0.0,0.0,0.0,0.0,0.0,0.2556189
2024-08-04 21:00:00,summer,summer part peak,part peak,0.4847,21.577,21.0923,0.0,0.0,0.4847,0.0,0.0,0.0,0.43945,0.01564,0.013,0.0,0.0,0.0,0.0,0.0,0.214440974
2024-08-04 22:00:00,summer,summer part peak,part peak,0.3849,21.0923,20.7074,0.0,0.0,0.3849,0.0,0.0,0.0,0.34131,0.00922,0.013,0.0,0.0,0.0,0.0,0.0,0.170287458
2024-08-04 23:00:00,summer,summer part peak,part peak,0.3551,20.7074,20.3523,0.0,0.0,0.3551,0.0,0.0,0.0,0.06027,0.00438,0.013,0.0,0.0,0.0,0.0,0.0,0.157103342
2024-08-05 00:00:00,summer,summer off peak,off peak,1.0866,20.3523,19.2657,0.0,0.0,1.0866,0.0,0.0,0.0,0.05411,0.00352,0.013,0.0,0.0,0.0,0.0,0.0,0.419145084
2024-08-05 01:00:00,summer,summer off peak,off peak,1.0803,19.2657,18.185399999999998,0.0,0.0,1.0803,0.0,0.0,0.0,0.05125,0.00321,0.013,0.0,0.0,0.0,0.0,0.0,0.41671492200000004
2024-08-05 02:00:00,summer,summer off peak,off peak,1.1247,18.185399999999998,17.060699999999997,0.0,0.0,1.1247,0.0,0.0,0.0,0.05114,0.00316,0.013,0.0,0.0,0.0,0.0,0.0,0.433841778
2024-08-05 03:00:00,summer,summer off peak,off peak,1.0421,17.060699999999997,16.018599999999996,0.0,0.0,1.0421,0.0,0.0,0.0,0.05102,0.00314,0.013,0.0,0.0,0.0,0.0,0.0,0.401979654
2024-08-05 04:00:00,summer,summer off peak,off peak,0.4384,16.018599999999996,15.580199999999996,0.0,0.0,0.4384,0.0,0.0,0.0,0.05092,0.00315,0.013,0.0,0.0,0.0,0.0,0.0,0.169108416
2024-08-05 05:00:00,summer,summer off peak,off peak,0.6566,15.580199999999996,14.923599999999997,0.0,0.0,0.6566,0.0,0.0,0.0,0.05146,0.00327,0.013,0.0,0.0,0.0,0.0,0.0,0.253276884
2024-08-05 06:00:00,summer,summer off peak,off peak,0.9724,14.923599999999997,13.951199999999996,0.0,0.0,0.9724,0.0,0.0,0.0,0.05157,0.00329,0.013,0.0,0.0,0.0,0.0,0.0,0.37509357600000004
2024-08-05 07:00:00,summer,summer off peak,off peak,1.0556,13.951199999999996,12.895599999999996,0.0,0.0,1.0556,0.0,0.0,0.0,0.05286,0.00359,0.013,0.0,0.0,0.0,0.0,0.0,0.40718714400000006
2024-08-05 08:00:00,summer,summer off peak,off peak,1.0853,12.895599999999996,11.810299999999996,0.0,0.0,1.0853,0.0,0.0,0.0,0.05495,0.00459,0.013,0.0,0.0,0.0,0.0,0.0,0.418643622
2024-08-05 09:00:00,summer,summer off peak,off peak,1.1526,11.810299999999996,10.657699999999997,0.0,0.0,1.1526,0.0,0.0,0.0,0.05988,0.00549,0.013,0.0,0.0,0.0,0.0,0.0,0.44460392400000004
2024-08-05 10:00:00,summer,summer off peak,off peak,2.0695,10.657699999999997,12.180199999999996,3.592,2.0695,0.0,0.0,1.5225,0.0,0.05867,0.00579,0.013,0.0,0.0,0.0,0.0,0.0,0.7982889300000001
2024-08-05 11:00:00,summer,summer off peak,off peak,1.024799,12.180199999999996,15.131400999999997,3.976,1.024799,0.0,0.0,2.951201,0.0,0.05708,0.00642,0.013,0.0,0.0,0.0,0.0,0.0,0.39530596626000003
2024-08-05 12:00:00,summer,summer off peak,off peak,0.3304,15.131400999999997,18.681000999999995,3.88,0.3304,0.0,0.0,3.5496,0.0,0.05616,0.00705,0.013,0.0,0.0,0.0,0.0,0.0,0.12744849600000002
2024-08-05 13:00:00,summer,summer off peak,off peak,0.5539,18.681000999999995,22.199100999999995,4.072,0.5539,0.0,0.0,3.5181,0.0,0.05562,0.00757,0.013,0.0,0.0,0.0,0.0,0.0,0.213661386
2024-08-05 14:00:00,summer,summer off peak,off peak,0.4654,22.199100999999995,25.173700999999994,3.44,0.4654,0.0,0.0,2.9746,0.0,0.05522,0.01079,0.013,0.0,0.0,0.0,0.0,0.0,0.179523396
2024-08-05 15:00:00,summer,summer part peak,part peak,0.4614,25.173700999999994,27.128300999999993,2.416,0.4614,0.0,0.0,1.9546,0.0,0.05625,0.06165,0.013,0.0,0.0,0.0,0.0,0.0,0.20413258799999998
2024-08-05 16:00:00,summer,summer peak,peak,0.9793,27.128300999999993,27.901000999999994,1.752,0.9793,0.0,0.0,0.7727,0.0,0.05685,0.0708,0.013,0.0,0.0,0.0,0.0,0.0,0.59179099
2024-08-05 17:00:00,summer,summer peak,peak,0.8226,27.901000999999994,28.134400999999993,1.056,0.8226,0.0,0.0,0.23340000000000005,0.0,0.15675,0.21845,0.013,0.0,0.0,0.0,0.0,0.0,0.49709718
2024-08-05 18:00:00,summer,summer peak,peak,0.4227,28.134400999999993,28.646400999999994,0.512,0.0,0.0,0.4227,0.512,0.0,0.33215,0.31673,0.013,0.133822593,0.0,0.09764370000000001,0.0,0.023971317000000002,0.25543761
2024-08-05 19:00:00,summer,summer peak,peak,0.44,28.646400999999994,20.734400999999995,0.088,0.0,0.0,0.44,0.088,8.0,0.97728,0.22477,0.013,0.1392996,7.81824,0.10164000000000001,1.79816,0.024952400000000003,0.265892
2024-08-05 20:00:00,summer,summer peak,peak,0.4279,20.734400999999995,20.306500999999994,0.0,0.0,0.4279,0.0,0.0,0.0,0.34078,0.12324,0.013,0.0,0.0,0.0,0.0,0.0,0.25857997
2024-08-05 21:00:00,summer,summer part peak,part peak,0.4845,20.306500999999994,19.822000999999993,0.0,0.0,0.4845,0.0,0.0,0.0,0.46198,0.06384,0.013,0.0,0.0,0.0,0.0,0.0,0.21435248999999998
2024-08-05 22:00:00,summer,summer part peak,part peak,0.3728,19.822000999999993,19.44920099999999,0.0,0.0,0.3728,0.0,0.0,0.0,0.35616,0.00987,0.013,0.0,0.0,0.0,0.0,0.0,0.16493417600000002
2024-08-05 23:00:00,summer,summer part peak,part peak,0.257199,19.44920099999999,19.19200199999999,0.0,0.0,0.257199,0.0,0.0,0.0,0.05243,0.00429,0.013,0.0,0.0,0.0,0.0,0.0,0.11378998158
2024-08-06 00:00:00,summer,summer off peak,off peak,1.0488,19.19200199999999,18.14320199999999,0.0,0.0,1.0488,0.0,0.0,0.0,0.05411,0.00352,0.013,0.0,0.0,0.0,0.0,0.0,0.404564112
2024-08-06 01:00:00,summer,summer off peak,off peak,1.1903,18.14320199999999,16.95290199999999,0.0,0.0,1.1903,0.0,0.0,0.0,0.05125,0.00321,0.013,0.0,0.0,0.0,0.0,0.0,0.45914632199999994
